,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_bin,income
15426,-117.28,33.19,5.0,2697.0,639.0,1633.0,580.0,3.4456,12.01854355302823,NEAR OCEAN,"(2462.0, 2876.0]",2
15427,-117.25,33.21,9.0,1944.0,488.0,1992.0,453.0,2.066,11.753523791492476,<1H OCEAN,"(1835.0, 2127.0]",1
15428,-117.24,33.21,19.0,1872.0,489.0,1859.0,446.0,2.1875,11.70932249586873,<1H OCEAN,"(1835.0, 2127.0]",1
15429,-117.24,33.21,18.0,1846.0,419.0,1581.0,387.0,3.0982,11.61999352194924,<1H OCEAN,"(1835.0, 2127.0]",2
15430,-117.24,33.2,25.0,1631.0,415.0,1045.0,386.0,2.4505,11.901590234400047,<1H OCEAN,"(1578.0, 1835.0]",1
15431,-117.24,33.2,26.0,1701.0,404.0,989.0,367.0,2.5119,12.05350987098043,<1H OCEAN,"(1578.0, 1835.0]",1
15432,-117.25,33.2,22.0,2361.0,618.0,1472.0,596.0,2.0625,11.732069026983156,<1H OCEAN,"(2127.0, 2462.0]",1
15433,-117.25,33.2,10.0,2050.0,473.0,1302.0,471.0,2.7961,11.785247676408115,<1H OCEAN,"(1835.0, 2127.0]",1
15434,-117.25,33.21,13.0,1203.0,292.0,1035.0,293.0,2.6339,11.669937760751914,<1H OCEAN,"(941.0, 1298.0]",1
15435,-117.23,33.21,21.0,1934.0,386.0,861.0,381.0,3.6181,12.272800954830618,<1H OCEAN,"(1835.0, 2127.0]",2
15436,-117.22,33.21,19.0,4400.0,828.0,1901.0,735.0,3.6375,12.200059603373045,<1H OCEAN,"(3485.0, 4651.5]",2
15437,-117.22,33.2,31.0,1736.0,277.0,801.0,292.0,4.4844,12.233206179086634,<1H OCEAN,"(1578.0, 1835.0]",2
15438,-117.23,33.2,29.0,3372.0,720.0,1770.0,693.0,3.5109,12.019749091416921,<1H OCEAN,"(2876.0, 3485.0]",2
15439,-117.23,33.2,21.0,2284.0,360.0,999.0,356.0,4.8929,12.26670197321789,<1H OCEAN,"(2127.0, 2462.0]",2
15440,-117.21,33.2,22.0,3337.0,518.0,1288.0,466.0,5.04,12.443911687242986,<1H OCEAN,"(2876.0, 3485.0]",2
15441,-117.22,33.19,16.0,3004.0,656.0,1948.0,606.0,2.7019,12.287196307223885,<1H OCEAN,"(2876.0, 3485.0]",1
15442,-117.27,33.18,4.0,3371.0,773.0,1481.0,627.0,2.9133,12.281648468435115,NEAR OCEAN,"(2876.0, 3485.0]",1
15443,-117.26,33.19,4.0,2342.0,595.0,1518.0,545.0,2.9469,12.283501169971546,NEAR OCEAN,"(2127.0, 2462.0]",1
15444,-117.26,33.19,2.0,2629.0,509.0,1044.0,522.0,4.2361,11.973516181427835,NEAR OCEAN,"(2462.0, 2876.0]",2
15445,-117.25,33.19,18.0,1891.0,306.0,830.0,279.0,4.5764,12.240478903153711,<1H OCEAN,"(1835.0, 2127.0]",2
15446,-117.24,33.19,19.0,1569.0,351.0,1035.0,352.0,2.9191,11.979178318844294,<1H OCEAN,"(1298.0, 1578.0]",1
15447,-117.23,33.19,22.0,2554.0,447.0,1147.0,422.0,3.6346,12.167856627501678,<1H OCEAN,"(2462.0, 2876.0]",2
15448,-117.24,33.18,19.0,3337.0,565.0,1646.0,554.0,5.0195,12.207077140855777,<1H OCEAN,"(2876.0, 3485.0]",2
15449,-117.3,33.17,6.0,7880.0,1533.0,3760.0,1460.0,4.1807,12.115058723579269,NEAR OCEAN,"(4651.5, 39320.0]",2
15450,-117.32,33.17,18.0,2143.0,299.0,828.0,283.0,4.2383,12.384223015005313,NEAR OCEAN,"(2127.0, 2462.0]",2
15451,-117.31,33.17,7.0,2349.0,312.0,809.0,282.0,5.552,12.55638086482189,NEAR OCEAN,"(2127.0, 2462.0]",2
15452,-117.31,33.16,4.0,5846.0,894.0,2282.0,801.0,5.5956,12.420381283681547,NEAR OCEAN,"(4651.5, 39320.0]",2
15453,-117.31,33.16,17.0,1704.0,263.0,781.0,281.0,5.6605,12.321189908948735,NEAR OCEAN,"(1578.0, 1835.0]",2
15454,-117.29,33.18,15.0,3780.0,792.0,1632.0,721.0,2.7644,11.620891583095712,NEAR OCEAN,"(3485.0, 4651.5]",1
15455,-117.29,33.18,17.0,821.0,176.0,436.0,168.0,3.1667,11.986678307125475,NEAR OCEAN,"(1.999, 941.0]",2
15456,-117.28,33.18,16.0,3002.0,591.0,842.0,538.0,2.1205,11.965916446305247,NEAR OCEAN,"(2876.0, 3485.0]",1
15457,-117.28,33.18,14.0,676.0,118.0,384.0,126.0,6.2096,12.090106084085123,NEAR OCEAN,"(1.999, 941.0]",3
15458,-117.26,33.18,9.0,4540.0,793.0,2235.0,746.0,4.5781,12.32652323122033,NEAR OCEAN,"(3485.0, 4651.5]",2
15459,-117.27,33.15,4.0,23915.0,4135.0,10877.0,3958.0,4.6357,12.408609326231229,NEAR OCEAN,"(4651.5, 39320.0]",2
15460,-117.29,33.15,11.0,2560.0,445.0,952.0,448.0,4.0625,11.37940550085183,NEAR OCEAN,"(2462.0, 2876.0]",2
15461,-117.24,33.17,4.0,9998.0,1874.0,3925.0,1672.0,4.2826,12.377927112974284,<1H OCEAN,"(4651.5, 39320.0]",2
15462,-117.22,33.17,6.0,1487.0,362.0,810.0,322.0,3.625,11.818209214992565,<1H OCEAN,"(1298.0, 1578.0]",2
15463,-117.23,33.16,4.0,3066.0,625.0,1164.0,582.0,4.0,12.337543792304956,NEAR OCEAN,"(2876.0, 3485.0]",2
15464,-117.23,33.16,2.0,4624.0,946.0,2091.0,808.0,3.6736,12.276069679344003,NEAR OCEAN,"(3485.0, 4651.5]",2
15465,-117.22,33.18,13.0,4273.0,886.0,2328.0,801.0,3.3444,12.12215284831553,<1H OCEAN,"(3485.0, 4651.5]",2
15466,-117.21,33.17,16.0,1787.0,361.0,1446.0,362.0,3.75,12.006407555388575,<1H OCEAN,"(1578.0, 1835.0]",2
15467,-117.21,33.19,21.0,3765.0,612.0,1722.0,593.0,4.8152,12.294545870166347,<1H OCEAN,"(3485.0, 4651.5]",2
15468,-117.19,33.18,7.0,3561.0,722.0,1921.0,657.0,4.1128,12.253437985595856,<1H OCEAN,"(3485.0, 4651.5]",2
15469,-117.21,33.16,13.0,2937.0,698.0,1246.0,579.0,2.6487,12.185875040240456,<1H OCEAN,"(2876.0, 3485.0]",1
15470,-117.2,33.16,13.0,4503.0,1137.0,3094.0,1091.0,2.3159,11.425197467633199,<1H OCEAN,"(3485.0, 4651.5]",1
15471,-117.2,33.15,11.0,4091.0,864.0,1927.0,765.0,3.0139,12.201065128819632,<1H OCEAN,"(3485.0, 4651.5]",2
15472,-117.2,33.14,19.0,2025.0,414.0,1663.0,403.0,3.8147,11.843674210764698,<1H OCEAN,"(1835.0, 2127.0]",2
15473,-117.22,33.14,5.0,4576.0,848.0,2314.0,705.0,5.0123,12.256770512686108,NEAR OCEAN,"(3485.0, 4651.5]",2
15474,-117.21,33.14,12.0,4839.0,954.0,1708.0,952.0,2.8586,12.003350402638521,<1H OCEAN,"(4651.5, 39320.0]",1
15475,-117.21,33.13,15.0,1889.0,368.0,754.0,409.0,2.2278,11.796607046116602,NEAR OCEAN,"(1835.0, 2127.0]",1
15476,-117.17,33.18,25.0,596.0,115.0,426.0,137.0,3.0221,12.275136847806356,<1H OCEAN,"(1.999, 941.0]",2
15477,-117.18,33.16,15.0,5923.0,1206.0,3943.0,1006.0,3.1793,11.982310152711182,<1H OCEAN,"(4651.5, 39320.0]",2
15478,-117.15,33.16,5.0,4750.0,962.0,2726.0,905.0,3.5839,11.973516181427835,<1H OCEAN,"(4651.5, 39320.0]",2
15479,-117.14,33.16,16.0,1660.0,353.0,733.0,214.0,5.6874,12.219487265827034,<1H OCEAN,"(1578.0, 1835.0]",2
15480,-117.13,33.15,15.0,2241.0,381.0,997.0,390.0,3.4833,12.171486376730597,<1H OCEAN,"(2127.0, 2462.0]",2
15481,-117.14,33.15,17.0,1149.0,182.0,702.0,192.0,5.5696,12.034103319015012,<1H OCEAN,"(941.0, 1298.0]",2
15482,-117.14,33.15,16.0,1129.0,198.0,758.0,178.0,5.0346,12.0702586497481,<1H OCEAN,"(941.0, 1298.0]",2
15483,-117.15,33.14,15.0,1070.0,208.0,470.0,217.0,2.3062,11.97603664577121,<1H OCEAN,"(941.0, 1298.0]",1
15484,-117.13,33.15,16.0,3907.0,671.0,1759.0,663.0,3.1776,12.058737851357439,<1H OCEAN,"(3485.0, 4651.5]",2
15485,-117.13,33.14,16.0,1649.0,278.0,993.0,277.0,4.8526,12.047668766996187,<1H OCEAN,"(1578.0, 1835.0]",2
15486,-117.13,33.14,5.0,2618.0,539.0,1320.0,512.0,4.1053,12.051761119434515,<1H OCEAN,"(2462.0, 2876.0]",2
15487,-117.12,33.14,16.0,1710.0,272.0,1025.0,267.0,4.1641,12.005185815601541,<1H OCEAN,"(1578.0, 1835.0]",2
15488,-117.12,33.14,12.0,2363.0,408.0,1211.0,396.0,3.8967,12.058737851357439,<1H OCEAN,"(2127.0, 2462.0]",2
15489,-117.13,33.14,12.0,2258.0,456.0,1147.0,433.0,4.0495,11.944064817531656,<1H OCEAN,"(2127.0, 2462.0]",2
15490,-117.19,33.14,12.0,3652.0,923.0,1677.0,728.0,2.3267,11.429554725537322,<1H OCEAN,"(3485.0, 4651.5]",1
15491,-117.18,33.15,7.0,6225.0,1683.0,5410.0,1580.0,2.32,11.674202123168433,<1H OCEAN,"(4651.5, 39320.0]",1
15492,-117.21,33.13,19.0,3068.0,596.0,912.0,554.0,3.775,12.031725210748633,NEAR OCEAN,"(2876.0, 3485.0]",2
15493,-117.2,33.12,18.0,4372.0,736.0,1473.0,675.0,5.1194,12.420381283681547,NEAR OCEAN,"(3485.0, 4651.5]",2
15494,-117.21,33.12,4.0,3261.0,689.0,926.0,561.0,4.3672,12.464201028227341,NEAR OCEAN,"(2876.0, 3485.0]",2
15495,-117.18,33.11,16.0,3470.0,601.0,1197.0,552.0,5.1814,12.5421912482017,NEAR OCEAN,"(2876.0, 3485.0]",2
15496,-117.25,33.12,8.0,8552.0,1437.0,3335.0,1323.0,5.311,12.452155077423383,NEAR OCEAN,"(4651.5, 39320.0]",2
15497,-117.24,33.11,10.0,3487.0,545.0,1410.0,557.0,6.0336,12.389647583180738,NEAR OCEAN,"(3485.0, 4651.5]",3
15498,-117.23,33.1,4.0,1862.0,291.0,685.0,248.0,7.745,12.377505973448748,NEAR OCEAN,"(1835.0, 2127.0]",3
15499,-117.25,33.1,14.0,3676.0,720.0,1176.0,614.0,3.9464,12.05467400868968,NEAR OCEAN,"(3485.0, 4651.5]",2
15500,-117.26,33.09,22.0,2398.0,407.0,349.0,169.0,7.0423,13.122367377396328,NEAR OCEAN,"(2127.0, 2462.0]",3
15501,-117.26,33.09,13.0,3730.0,761.0,1335.0,603.0,4.1667,12.333150131430498,NEAR OCEAN,"(3485.0, 4651.5]",2
15502,-117.23,33.09,7.0,5320.0,855.0,2015.0,768.0,6.3373,12.541118865873308,NEAR OCEAN,"(4651.5, 39320.0]",3
15503,-117.25,33.08,13.0,3651.0,465.0,1311.0,435.0,7.5402,12.737585799068283,NEAR OCEAN,"(3485.0, 4651.5]",3
15504,-117.25,33.08,14.0,7208.0,1012.0,3097.0,1014.0,6.617,12.560949473827492,NEAR OCEAN,"(4651.5, 39320.0]",3
15505,-117.26,33.08,12.0,5080.0,814.0,1958.0,716.0,5.3905,12.610206868403342,NEAR OCEAN,"(4651.5, 39320.0]",2
15506,-117.09,33.13,9.0,5685.0,1442.0,3773.0,1250.0,3.0426,11.774527900858468,<1H OCEAN,"(4651.5, 39320.0]",2
15507,-117.08,33.14,15.0,1497.0,250.0,827.0,239.0,4.3846,11.946012225174645,<1H OCEAN,"(1298.0, 1578.0]",2
15508,-117.08,33.14,11.0,1430.0,292.0,921.0,294.0,4.2357,11.98854454800156,<1H OCEAN,"(1298.0, 1578.0]",2
15509,-117.07,33.14,16.0,2546.0,429.0,1683.0,408.0,4.7426,11.986678307125475,<1H OCEAN,"(2462.0, 2876.0]",2
15510,-117.07,33.15,17.0,1893.0,297.0,936.0,287.0,5.1842,11.968456114085114,<1H OCEAN,"(1835.0, 2127.0]",2
15511,-117.06,33.15,24.0,2155.0,379.0,1158.0,360.0,4.7941,11.901590234400047,<1H OCEAN,"(2127.0, 2462.0]",2
15512,-117.11,33.19,15.0,3154.0,488.0,1656.0,429.0,5.0461,12.312237337751334,<1H OCEAN,"(2876.0, 3485.0]",2
15513,-117.03,33.18,17.0,5391.0,886.0,2732.0,830.0,5.1771,12.268112735686705,<1H OCEAN,"(4651.5, 39320.0]",2
15514,-117.06,33.17,4.0,5465.0,974.0,2844.0,950.0,4.4477,12.071403463011007,<1H OCEAN,"(4651.5, 39320.0]",2
15515,-117.1,33.17,12.0,2465.0,412.0,1226.0,428.0,5.4819,12.121608929585332,<1H OCEAN,"(2462.0, 2876.0]",2
15516,-117.08,33.16,11.0,6341.0,1030.0,2697.0,977.0,4.8554,12.239028583587523,<1H OCEAN,"(4651.5, 39320.0]",2
15517,-117.07,33.15,15.0,2994.0,522.0,1231.0,503.0,3.2024,12.102937429832547,<1H OCEAN,"(2876.0, 3485.0]",2
15518,-117.08,33.14,19.0,2629.0,494.0,1444.0,503.0,3.5462,11.962732764429129,<1H OCEAN,"(2462.0, 2876.0]",2
15519,-117.09,33.15,13.0,3958.0,865.0,1981.0,840.0,3.4764,11.83138646878959,<1H OCEAN,"(3485.0, 4651.5]",2
15520,-117.07,33.13,17.0,6817.0,1632.0,4526.0,1474.0,2.6152,11.815257205114566,<1H OCEAN,"(4651.5, 39320.0]",1
15521,-117.07,33.13,33.0,555.0,165.0,612.0,176.0,2.1786,11.83138646878959,<1H OCEAN,"(1.999, 941.0]",1
15522,-117.06,33.14,27.0,3819.0,674.0,2447.0,717.0,3.8185,11.829202282877098,<1H OCEAN,"(3485.0, 4651.5]",2
15523,-117.05,33.13,20.0,7746.0,2035.0,5370.0,1838.0,2.3762,11.49782197939291,<1H OCEAN,"(4651.5, 39320.0]",1
15524,-117.04,33.15,15.0,13814.0,2888.0,6583.0,2789.0,2.8247,11.918397239722838,<1H OCEAN,"(4651.5, 39320.0]",1
15525,-117.05,33.14,16.0,4552.0,1166.0,2737.0,1051.0,2.25,11.822620954414864,<1H OCEAN,"(3485.0, 4651.5]",1
15526,-117.06,33.13,12.0,8742.0,2114.0,4854.0,1957.0,2.8015,11.874097282798648,<1H OCEAN,"(4651.5, 39320.0]",1
15527,-117.08,33.13,17.0,8466.0,2628.0,7014.0,2267.0,2.1437,11.641327474774709,<1H OCEAN,"(4651.5, 39320.0]",1
15528,-117.08,33.12,43.0,107.0,44.0,107.0,48.0,0.7054,11.83138646878959,<1H OCEAN,"(1.999, 941.0]",1
15529,-117.11,33.15,14.0,8374.0,1407.0,2916.0,1295.0,4.7019,12.160557363077048,<1H OCEAN,"(4651.5, 39320.0]",2
15530,-117.1,33.15,5.0,3159.0,685.0,1398.0,581.0,3.1467,11.989786776470444,<1H OCEAN,"(2876.0, 3485.0]",2
15531,-117.12,33.15,7.0,2810.0,464.0,1564.0,457.0,4.4655,12.116153408446742,<1H OCEAN,"(2462.0, 2876.0]",2
15532,-117.14,33.18,11.0,5546.0,974.0,2300.0,970.0,3.7109,12.20507715018907,<1H OCEAN,"(4651.5, 39320.0]",2
15533,-117.1,33.14,7.0,10665.0,2576.0,4917.0,2424.0,2.3171,11.979805470779858,<1H OCEAN,"(4651.5, 39320.0]",1
15534,-117.11,33.14,10.0,3208.0,636.0,1395.0,582.0,3.4455,12.157412722878947,<1H OCEAN,"(2876.0, 3485.0]",2
15535,-117.14,33.12,7.0,6126.0,1032.0,2662.0,923.0,4.9005,12.483708170000067,<1H OCEAN,"(4651.5, 39320.0]",2
15536,-117.13,33.13,17.0,3164.0,652.0,1123.0,699.0,2.082,11.289794413577894,<1H OCEAN,"(2876.0, 3485.0]",1
15537,-117.11,33.12,46.0,52.0,13.0,59.0,13.0,3.875,12.206077645517674,<1H OCEAN,"(1.999, 941.0]",2
15538,-117.1,33.12,12.0,961.0,342.0,315.0,201.0,0.813,12.524530013005734,<1H OCEAN,"(941.0, 1298.0]",1
15539,-117.11,33.11,17.0,2641.0,627.0,1167.0,647.0,2.2875,11.793590475326612,<1H OCEAN,"(2462.0, 2876.0]",1
15540,-117.14,33.07,12.0,9302.0,1603.0,4074.0,1504.0,4.3513,12.20407565286699,<1H OCEAN,"(4651.5, 39320.0]",2
15541,-117.12,33.07,45.0,1032.0,235.0,363.0,177.0,3.6389,12.136727926437826,<1H OCEAN,"(941.0, 1298.0]",2
15542,-117.1,33.07,16.0,2402.0,336.0,1080.0,365.0,8.6803,12.757947118083045,<1H OCEAN,"(2127.0, 2462.0]",3
15543,-117.07,33.07,8.0,2756.0,343.0,1045.0,340.0,8.5957,13.003807293022762,<1H OCEAN,"(2462.0, 2876.0]",3
15544,-117.1,33.09,5.0,12045.0,2162.0,5640.0,1997.0,4.4375,12.77422616877261,<1H OCEAN,"(4651.5, 39320.0]",2
15545,-117.08,33.08,23.0,3400.0,501.0,1383.0,488.0,4.9844,12.425613715694242,<1H OCEAN,"(2876.0, 3485.0]",2
15546,-117.09,33.1,21.0,2876.0,539.0,1387.0,499.0,3.8292,12.083910661257521,<1H OCEAN,"(2462.0, 2876.0]",2
15547,-117.08,33.09,23.0,3792.0,624.0,1988.0,658.0,4.7566,12.091228412360461,<1H OCEAN,"(3485.0, 4651.5]",2
15548,-117.09,33.12,11.0,567.0,184.0,620.0,163.0,2.5284,11.715874472198905,<1H OCEAN,"(1.999, 941.0]",1
15549,-117.08,33.11,31.0,1356.0,324.0,1301.0,331.0,2.5331,11.65356528276954,<1H OCEAN,"(1298.0, 1578.0]",1
15550,-117.08,33.11,28.0,2094.0,585.0,1556.0,563.0,2.2,11.757446872843532,<1H OCEAN,"(1835.0, 2127.0]",1
15551,-117.09,33.11,32.0,1713.0,321.0,891.0,286.0,3.1429,12.052927293524847,<1H OCEAN,"(1578.0, 1835.0]",2
15552,-117.08,33.12,37.0,1060.0,268.0,823.0,229.0,1.8363,11.8879382384223,<1H OCEAN,"(941.0, 1298.0]",1
15553,-117.07,33.11,31.0,2055.0,473.0,1326.0,427.0,3.0915,11.848690308590857,<1H OCEAN,"(1835.0, 2127.0]",2
15554,-117.08,33.11,31.0,1832.0,444.0,1669.0,463.0,2.2146,11.667370387218226,<1H OCEAN,"(1578.0, 1835.0]",1
15555,-117.08,33.12,33.0,674.0,208.0,565.0,188.0,1.875,11.646590598651017,<1H OCEAN,"(1.999, 941.0]",1
15556,-117.07,33.12,21.0,4578.0,927.0,2818.0,900.0,3.1458,12.142605550210915,<1H OCEAN,"(3485.0, 4651.5]",2
15557,-117.07,33.12,32.0,2474.0,499.0,1224.0,461.0,2.7216,11.893421422254848,<1H OCEAN,"(2462.0, 2876.0]",1
15558,-117.07,33.12,12.0,2453.0,599.0,1251.0,529.0,2.4122,11.751950239425476,<1H OCEAN,"(2127.0, 2462.0]",1
15559,-117.07,33.11,17.0,5565.0,1237.0,3004.0,1139.0,3.0054,11.86569981146014,<1H OCEAN,"(4651.5, 39320.0]",2
15560,-117.06,33.09,11.0,7483.0,1276.0,3516.0,1261.0,4.0484,12.47801017053037,<1H OCEAN,"(4651.5, 39320.0]",2
15561,-117.03,33.13,15.0,7000.0,1185.0,3555.0,1118.0,4.7022,12.059895922372384,<1H OCEAN,"(4651.5, 39320.0]",2
15562,-116.97,33.13,10.0,5149.0,851.0,2177.0,783.0,6.7957,12.568981617474362,<1H OCEAN,"(4651.5, 39320.0]",3
15563,-117.05,33.13,17.0,2385.0,372.0,1118.0,369.0,4.2813,12.042971193457888,<1H OCEAN,"(2127.0, 2462.0]",2
15564,-117.05,33.11,18.0,4393.0,642.0,2095.0,677.0,5.4786,12.317171167298682,<1H OCEAN,"(3485.0, 4651.5]",2
15565,-117.05,33.13,22.0,2427.0,390.0,1099.0,362.0,5.2323,12.02874460037869,<1H OCEAN,"(2127.0, 2462.0]",2
15566,-117.05,33.1,13.0,5516.0,746.0,2119.0,662.0,6.1868,12.67670420258797,<1H OCEAN,"(4651.5, 39320.0]",3
15567,-117.03,33.12,25.0,3142.0,446.0,1286.0,419.0,5.4663,12.422396998874374,<1H OCEAN,"(2876.0, 3485.0]",2
15568,-117.04,33.09,16.0,4677.0,581.0,1902.0,566.0,6.1834,12.723678233308531,<1H OCEAN,"(4651.5, 39320.0]",3
15569,-116.93,33.06,16.0,3490.0,545.0,1628.0,535.0,4.8836,12.3879816172226,<1H OCEAN,"(3485.0, 4651.5]",2
15570,-116.89,32.99,14.0,2816.0,501.0,1448.0,452.0,5.0278,12.259144108039314,<1H OCEAN,"(2462.0, 2876.0]",2
15571,-116.95,32.96,18.0,2087.0,353.0,992.0,329.0,4.5,12.313136210176474,<1H OCEAN,"(1835.0, 2127.0]",2
15572,-116.84,33.08,15.0,2755.0,519.0,1474.0,460.0,4.0408,12.32785212918379,<1H OCEAN,"(2462.0, 2876.0]",2
15573,-116.77,33.08,13.0,1406.0,260.0,737.0,279.0,5.5842,12.384641335788151,<1H OCEAN,"(1298.0, 1578.0]",2
15574,-116.78,33.0,7.0,12480.0,1946.0,5102.0,1697.0,5.5102,12.30592250537653,<1H OCEAN,"(4651.5, 39320.0]",2
15575,-116.84,33.01,5.0,5673.0,855.0,2592.0,797.0,5.4155,12.202069644200355,<1H OCEAN,"(4651.5, 39320.0]",2
15576,-116.88,33.05,11.0,7217.0,1583.0,4197.0,1502.0,2.8827,12.023957067521133,<1H OCEAN,"(4651.5, 39320.0]",1
15577,-116.88,33.02,16.0,3204.0,541.0,1818.0,529.0,5.2596,12.052344376474922,<1H OCEAN,"(2876.0, 3485.0]",2
15578,-116.9,33.03,11.0,3213.0,634.0,1975.0,579.0,3.475,12.026951960476097,<1H OCEAN,"(2876.0, 3485.0]",2
15579,-116.86,33.05,17.0,9044.0,1689.0,5030.0,1596.0,3.6348,12.010671928196443,<1H OCEAN,"(4651.5, 39320.0]",2
15580,-116.86,33.02,17.0,401.0,68.0,251.0,69.0,4.6518,12.044735370544808,<1H OCEAN,"(1.999, 941.0]",2
15581,-116.84,33.02,11.0,1227.0,202.0,645.0,198.0,5.6674,12.253914741377207,<1H OCEAN,"(941.0, 1298.0]",2
15582,-116.74,33.33,17.0,4190.0,946.0,1802.0,673.0,2.4744,11.971621655408228,INLAND,"(3485.0, 4651.5]",1
15583,-116.68,33.16,26.0,1820.0,374.0,1001.0,324.0,2.1797,11.959538914341756,INLAND,"(1578.0, 1835.0]",1
15584,-116.6,33.06,23.0,1731.0,365.0,612.0,258.0,2.7813,12.06047445534465,INLAND,"(1578.0, 1835.0]",1
15585,-116.58,33.09,36.0,992.0,224.0,334.0,126.0,3.0089,11.808583147519697,INLAND,"(941.0, 1298.0]",2
15586,-116.56,33.05,15.0,1985.0,361.0,536.0,209.0,4.125,11.906324739459684,INLAND,"(1835.0, 2127.0]",2
15587,-116.61,33.04,11.0,2522.0,538.0,616.0,269.0,3.875,12.19653228062948,INLAND,"(2462.0, 2876.0]",2
15588,-116.66,33.09,24.0,1378.0,272.0,532.0,188.0,1.5909,12.309986615445005,INLAND,"(1298.0, 1578.0]",1
15589,-116.67,32.97,16.0,349.0,74.0,120.0,43.0,5.359,12.174587138384211,<1H OCEAN,"(1.999, 941.0]",2
15590,-116.52,32.9,18.0,4454.0,852.0,1754.0,656.0,4.57,12.15425816271595,INLAND,"(3485.0, 4651.5]",2
15591,-116.34,33.36,24.0,2746.0,514.0,731.0,295.0,3.3214,12.080515091473,INLAND,"(2462.0, 2876.0]",2
15592,-116.32,33.28,19.0,1791.0,367.0,327.0,185.0,3.3625,11.51293546492023,INLAND,"(1578.0, 1835.0]",2
15593,-116.26,33.07,17.0,934.0,284.0,452.0,184.0,1.9875,11.3350062038375,INLAND,"(1.999, 941.0]",1
15594,-116.28,32.84,18.0,382.0,128.0,194.0,69.0,2.5179,10.981914140544825,INLAND,"(1.999, 941.0]",1
15595,-116.37,33.19,12.0,4890.0,1152.0,1289.0,570.0,2.5795,11.499850357082506,INLAND,"(4651.5, 39320.0]",1
15596,-116.58,32.69,19.0,4085.0,876.0,2133.0,718.0,2.919,11.665655135642039,INLAND,"(3485.0, 4651.5]",1
15597,-116.45,32.65,22.0,2680.0,643.0,1644.0,516.0,2.1949,11.752737324967208,INLAND,"(2462.0, 2876.0]",1
15598,-116.35,32.74,16.0,2595.0,606.0,1046.0,367.0,1.7137,11.614588152079595,INLAND,"(2462.0, 2876.0]",1
15599,-116.2,32.64,28.0,1608.0,409.0,567.0,254.0,1.4648,11.031674824544641,INLAND,"(1578.0, 1835.0]",1
15600,-116.75,32.85,17.0,4863.0,845.0,2266.0,769.0,4.2321,12.289498853474674,<1H OCEAN,"(4651.5, 39320.0]",2
15601,-116.79,32.84,12.0,4281.0,786.0,1891.0,721.0,3.5769,12.35363452394233,<1H OCEAN,"(3485.0, 4651.5]",2
15602,-116.76,32.84,16.0,3311.0,702.0,1627.0,624.0,3.1196,12.139938184891703,<1H OCEAN,"(2876.0, 3485.0]",2
15603,-116.77,32.82,16.0,3688.0,817.0,1969.0,767.0,2.875,12.31448300568063,<1H OCEAN,"(3485.0, 4651.5]",1
15604,-116.75,32.82,17.0,3348.0,481.0,1222.0,443.0,6.6361,12.639804459346648,<1H OCEAN,"(2876.0, 3485.0]",3
15605,-116.8,32.8,11.0,3874.0,565.0,1672.0,546.0,6.1481,12.523074413969974,<1H OCEAN,"(3485.0, 4651.5]",3
15606,-116.62,32.86,18.0,4115.0,847.0,2032.0,745.0,4.0159,12.038251448529742,<1H OCEAN,"(3485.0, 4651.5]",2
15607,-116.66,32.79,13.0,843.0,138.0,918.0,152.0,6.2152,12.390895238790055,<1H OCEAN,"(1.999, 941.0]",3
15608,-116.87,32.75,15.0,2053.0,321.0,993.0,309.0,5.5164,12.424810506025395,<1H OCEAN,"(1835.0, 2127.0]",2
15609,-116.91,32.73,8.0,4630.0,624.0,2048.0,575.0,6.4745,12.612540583969206,<1H OCEAN,"(3485.0, 4651.5]",3
15610,-116.87,32.72,13.0,3268.0,491.0,1431.0,503.0,5.7652,12.468056068255885,<1H OCEAN,"(2876.0, 3485.0]",2
15611,-116.89,32.67,9.0,2652.0,393.0,1355.0,362.0,6.2578,12.588272538498009,<1H OCEAN,"(2462.0, 2876.0]",3
15612,-116.76,32.74,14.0,4085.0,751.0,2129.0,688.0,4.7367,12.276069679344003,<1H OCEAN,"(3485.0, 4651.5]",2
15613,-116.79,32.61,19.0,2652.0,520.0,1421.0,491.0,3.5227,12.236121618880365,<1H OCEAN,"(2462.0, 2876.0]",2
15614,-122.41,37.81,25.0,1178.0,545.0,592.0,441.0,3.6728,13.122367377396328,NEAR BAY,"(941.0, 1298.0]",2
15615,-122.41,37.81,31.0,3991.0,1311.0,2305.0,1201.0,1.8981,13.122367377396328,NEAR BAY,"(3485.0, 4651.5]",1
15616,-122.42,37.81,52.0,1314.0,317.0,473.0,250.0,4.3472,13.122367377396328,NEAR BAY,"(1298.0, 1578.0]",2
15617,-122.42,37.8,52.0,2852.0,581.0,838.0,510.0,8.0755,13.122367377396328,NEAR BAY,"(2462.0, 2876.0]",3
15618,-122.42,37.8,52.0,4985.0,1355.0,1848.0,1255.0,4.9211,13.122367377396328,NEAR BAY,"(4651.5, 39320.0]",2
15619,-122.42,37.8,50.0,2494.0,731.0,958.0,712.0,3.2356,13.122367377396328,NEAR BAY,"(2462.0, 2876.0]",2
15620,-122.42,37.8,52.0,741.0,170.0,277.0,165.0,4.4712,13.122367377396328,NEAR BAY,"(1.999, 941.0]",2
